protein_id	mer_id	pident	evalue	bitscore	merops_clan	merops_family	catalytic_type	is_inhibitor_family	signalp_positive	signal_cleavage_site	has_disqualifying_tm	has_gpi_anchor	is_extracellular	is_cross_ref_confirmed	ref_locus	gene_total_raw	n_rep_ge_min	rna_is_expressed
F61BA062_018052-T1	MER0001400	51.22	4.35e-22	92.8	M36	M36.001	metallo	False					False	True	BSLG_010757	1.0	0.0	False
F61BA062_009573-T1	MER0059846	24.286	7.59e-22	94.0	S33	S33.A46	serine	False					False	False				False
F61BA062_004472-T1	MER0005369	35.036	2.1500000000000003e-21	85.9	A01A	A01.094	aspartic	False					False	False				False
F61BA062_014711-T1	MER0002345	53.125	4.07e-21	79.7	M16A	M16.A08	metallo	False					False	False				False
F61BA062_017941-T1	MER0001400	40.367	4.980000000000001e-21	82.4	M36	M36.001	metallo	False					False	False				False
F61BA062_007485-T1	MER0011746	56.452	5.08e-21	80.5	M24A	M24.A02	metallo	False					False	False				False
F61BA062_010643-T1	MER0066916	40.0	6.350000000000001e-21	82.0	C26	C26.A32	cysteine	False					False	True	BSLG_005610	0.0	0.0	False
F61BA062_002055-T1	MER0099998	62.5	6.750000000000001e-21	78.6	C86	C86.001	cysteine	False					False	False				False
F61BA062_002223-T1	MER0005436	36.967	8.57e-21	85.9	C19	C19.A57	cysteine	False					False	False				False
F61BA062_017146-T1	MER0006285	40.594	1.56e-20	80.5	M36	M36.002	metallo	False					False	False				False
F61BA062_008191-T1	MER0042827	43.119	1.9e-20	84.3	C56	C56.972	cysteine	False					False	False				False
F61BA062_011247-T1	MER0037853	31.293	9.38e-20	80.5	S33	S33.984	serine	False					False	True	BSLG_005959	0.0	0.0	False
F61BA062_015775-T1	MER0004458	28.875	1.02e-19	86.7	M50A	M50.001	metallo	False					False	False				False
F61BA062_019085-T1	MER0081097	28.793	1.41e-19	87.0	A01A	A01.093	aspartic	False	True	31.0	False	True	False	False				False
F61BA062_004492-T1	MER0036027	33.149	1.85e-19	84.7	S09X	S09.A21	serine	False					False	False				False
F61BA062_001140-T1	MER0001400	39.286	1.85e-19	78.2	M36	M36.001	metallo	False					False	False				False
F61BA062_006582-T1	MER0001400	32.824	1.19e-18	77.0	M36	M36.001	metallo	False					False	False				False
F61BA062_010976-T1	MER0000408	30.412	1.88e-18	82.0	S09C	S09.004	serine	False					False	True	BSLG_005804	0.0	0.0	False
F61BA062_011368-T1	MER0078753	26.54	2.44e-18	77.8	M16A	M16.984	metallo	False					False	True	BSLG_006028	0.0	0.0	False
F61BA062_009231-T1	MER0192051	28.846	7.11e-18	80.9	I87	I87.002	inhibitor	True					False	False				False
F61BA062_000140-T1	MER0001003	33.696	2.27e-17	78.2	M01	M01.009	metallo	False					False	False				False
F61BA062_004950-T1	MER0012158	68.889	3.28e-17	69.7	C44	C44.972	cysteine	False					False	False				False
F61BA062_003256-T1	MER0004101	31.818	7.42e-17	75.9	C44	C44.A01	cysteine	False					False	False				False
F61BA062_019218-T1	MER0001400	41.463	7.93e-17	75.1	M36	M36.001	metallo	False					False	False				False
F61BA062_012855-T1	MER0043475	28.302	2.91e-16	72.0	C26	C26.A05	cysteine	False					False	False				False
F61BA062_010909-T1	MER0011390	42.254	3.63e-16	70.1	A01A	A01.A04	aspartic	False					False	True	BSLG_005766	0.0	0.0	False
F61BA062_006841-T1	MER0001400	41.176	1.76e-15	70.1	M36	M36.001	metallo	False					False	False				False
F61BA062_013634-T1	MER0001400	35.484	2.9e-15	68.6	M36	M36.001	metallo	False					False	False				False
F61BA062_006417-T1	MER0066916	34.839	3.04e-15	66.6	C26	C26.A32	cysteine	False					False	False				False
F61BA062_018343-T1	MER0001400	33.636	3.13e-15	66.2	M36	M36.001	metallo	False					False	False				False
F61BA062_018426-T1	MER0006285	52.542	4.12e-15	65.1	M36	M36.002	metallo	False					False	False				False
F61BA062_010389-T1	MER0006285	22.509	7.31e-15	67.8	M36	M36.002	metallo	False					False	False				False
F61BA062_019671-T1	MER0114503	54.098	8.81e-15	65.9	C14B	C14.045	cysteine	False					False	False				False
F61BA062_011246-T1	MER0037853	56.25	2.58e-14	62.0	S33	S33.984	serine	False					False	True	BSLG_005958	0.0	0.0	False
F61BA062_018050-T1	MER0001400	48.387	3.23e-14	68.6	M36	M36.001	metallo	False					False	True	BSLG_010799	0.0	0.0	False
F61BA062_011552-T1	MER0033179	44.048	7.36e-14	63.9	M14D	M14.028	metallo	False					False	False				False
F61BA062_018425-T1	MER0001400	36.842	8.49e-14	63.2	M36	M36.001	metallo	False					False	False				False
F61BA062_007341-T1	MER0014768	45.238	1.69e-13	69.3	C19	C19.064	cysteine	False					False	True	BSLG_004026	3.0	0.0	False
F61BA062_012572-T1	MER0006285	49.231	1.93e-13	66.2	M36	M36.002	metallo	False					False	False				False
F61BA062_006881-T1	MER0026495	32.692	3.23e-12	63.9	M24X	M24.974	metallo	False					False	False				False
F61BA062_011924-T1	MER0005534	24.157	4.24e-12	64.3	A01A	A01.041	aspartic	False					False	True	BSLG_006342	7.0	0.0	False
F61BA062_018327-T1	MER0001400	44.737	5e-12	59.7	M36	M36.001	metallo	False					False	False				False
